id,title,category,brand,modelno,price,name,desc,cluster_id
amazon_21096,powerlink amplus wireless range extender,two-way radios accessories,premiertek,,43.99,powerlink amplus wireless range extender,,817
walmart_1454,lexmark x644a11a black toner print cartridge,stationery & office machinery,lexmark,x644a11a,326.24,lexmark x644a11a black toner print cartridge,,249
amazon_18464,gpx sp300b iphone travel speaker,computers accessories,gpx,,,gpx sp300b iphone travel speaker,,90
walmart_1412,post-it notes dispenser w weighted base plastic 11 7 8 x 2 1 2 x 7 3 4 gray,stationery & office machinery,post-it,c50,22.94,post-it notes dispenser w weighted base plastic 11 7 8 x 2 1 2 x 7 3 4 gray,,580
amazon_21434,new-18c2249 36xl 37xl high-yield ink 500 page-yiel case pack 1 - 513676,computer accessories,lexmark,,146.97,new-18c2249 36xl 37xl high-yield ink 500 page-yiel case pack 1 - 513676,,527
amazon_11953,case logic lapst-110 10-inch tablet sleeve black,cases sleeves,case logic,lapst-110,15.75,case logic lapst-110 10-inch tablet sleeve black,,358
walmart_539,siig ce-mt0b12-s1 satellite speaker mounts in pair,furniture,siig,ce-mt0b12-s1,20.88,siig ce-mt0b12-s1 satellite speaker mounts in pair,,263
walmart_630,lexar 32gb twistturn jumpdrive,usb drives,lexar media,ljdtt32gasbna,61.8,lexar 32gb twistturn jumpdrive,,174
amazon_7371,audiosource bi5 5.25 in-wall construction bracket mount,home audio theater,sharp,,32.0,audiosource bi5 5.25 in-wall construction bracket mount,,603
amazon_9789,fellowes laptop goriser,,fellowes,,19.95,fellowes laptop goriser,,143
amazon_7622,roocase multi-angle red leather folio case cover for lg g-slate 8.9-inch 4g android tablet wi-fi 4g,cases sleeves,roocase,,29.93,roocase multi-angle red leather folio case cover for lg g-slate 8.9-inch 4g android tablet wi-fi 4g,,298
walmart_2061,brenthaven prolite iii shoulder case black,electronics - general,brenthaven,114717,79.99,brenthaven prolite iii shoulder case black,,451
walmart_2345,fellowes gel wrist rest graphite,electronics - general,fellowes,91737,12.84,fellowes gel wrist rest graphite,,409
walmart_542,epson t078320 claria hi-definition magenta ink cartridge for epson stylus photo printers,printers,epson,t078320,16.84,epson t078320 claria hi-definition magenta ink cartridge for epson stylus photo printers,,299
amazon_3248,xantech cpl10 rf ir coupler,storage presentation materials,xantech,,25.5,xantech cpl10 rf ir coupler,,349
amazon_20731,imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,imation 8gb swivel flash drive,,122
walmart_370,eye-fi connect x2 4gb wireless sd memory card,usb drives,eye-fi,eyefi4cn,39.88,eye-fi connect x2 4gb wireless sd memory card,,511
walmart_1400,hp 82 cyan inkjet cartridge ch566a,printers,hp,hp ch566a,29.88,hp 82 cyan inkjet cartridge ch566a,,642
walmart_1699,pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box,stationery & office machinery,,48434,22.69,pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box,,157
amazon_13148,evga geforce 210 512 mb ddr3 pci-express 2.0 graphics card video card 512-p3-1310-lr,graphics cards,evga,512-p3-1310-lr,34.88,evga geforce 210 512 mb ddr3 pci-express 2.0 graphics card video card 512-p3-1310-lr,,217
amazon_2959,los angeles dodgers pink iphone 4 hard case,computers accessories,tribeca,,29.99,los angeles dodgers pink iphone 4 hard case,,807
amazon_5046,griffin gb01967 outfit gloss for ipod touch 4g black,cases,griffin technology,gb01967,3.9699999999999998,griffin gb01967 outfit gloss for ipod touch 4g black,,380
walmart_297,plantronics gamecom 367 closed-ear gaming headset,electronics - general,plantronics,gamecom 367,24.84,plantronics gamecom 367 closed-ear gaming headset,,155
walmart_1877,ivina bulletscan f600 flatbed scanner,electronics - general,ivina,f6002160,798.0,ivina bulletscan f600 flatbed scanner,,215
amazon_1747,pioneer cdx-p680 6-disc cd changer,stereos,pioneer,cdx-p680,,pioneer cdx-p680 6-disc cd changer,,78
walmart_346,belkin pro series 6 usb 2.0 5-pin min-b cable,electronics - general,belkin,f3u138-06,6.07,belkin pro series 6 usb 2.0 5-pin min-b cable,,282
amazon_20111,middle atlantic designer inspired ultra quiet fan panel uqfp-4dra - rack fan kit - black,home audio theater,middle atlantic,uqfp-4dra,372.42,middle atlantic designer inspired ultra quiet fan panel uqfp-4dra - rack fan kit - black,,396
amazon_1375,trendnet usb to serial converter tu-s9 blue,usb cables,trendnet,tu-s9,11.11,trendnet usb to serial converter tu-s9 blue,,91
walmart_2213,clarion 3.5 mm stereo mini-jack to rca extension cable 40,car stereos,clarion,ccaaux,29.99,clarion 3.5 mm stereo mini-jack to rca extension cable 40,,585
amazon_14317,amped wireless high power outdoor 8dbi omni-directional wifi antenna kit a8ex,routers,amped wireless,a8ex,79.99,amped wireless high power outdoor 8dbi omni-directional wifi antenna kit a8ex,,308
walmart_1148,crown needle rib wipe scrape polypropylene mat 36 x 120 gray,home care,crown,nr0310gy,102.97,crown needle rib wipe scrape polypropylene mat 36 x 120 gray,,336
walmart_1934,seagate blackarmor nas 440 is a 4tb network attached storage server,networking,seagate,,599.0,seagate blackarmor nas 440 is a 4tb network attached storage server,,757
walmart_1200,verbatim 95003 3x dvd-ram double-sided media,mp3 accessories,verbatim,95003,13.88,verbatim 95003 3x dvd-ram double-sided media,,400
walmart_1637,x-acto school pro desktop electric pencil sharpener blue gray,stationery & office machinery,x-acto,1670,44.88,x-acto school pro desktop electric pencil sharpener blue gray,,787
walmart_1475,netgear wn511 rangemax next wireless-n pc-card notebook adapter,networking,netgear,wn511b100nas,58.88,netgear wn511 rangemax next wireless-n pc-card notebook adapter,,149
walmart_2405,hp laserjet 53x black print cartridge,printers,hp,q7553x,164.84,hp laserjet 53x black print cartridge,,371
amazon_8175,pioneer ts-w2502d2 10 champion series pro subwoofer,office electronics,pioneer,,84.95,pioneer ts-w2502d2 10 champion series pro subwoofer,,230
walmart_2132,trendnet tu2-etg usb to gigabit ethernet adapter - usb - 1 x rj-45 - 10 100 1000 base-t,networking,trendnet,tu2-etg,34.66,trendnet tu2-etg usb to gigabit ethernet adapter - usb - 1 x rj-45 - 10 100 1000 base-t,,568
amazon_20811,leg saver back brace for standard fast-fold screens,projection screens,da-lite,,,leg saver back brace for standard fast-fold screens,,737
walmart_1155,ihome app-friendly rechargeable speaker system for ipad iphone ipod,electronics - general,ihome,id9s,99.99,ihome app-friendly rechargeable speaker system for ipad iphone ipod,,189
amazon_3482,sony vclhge08b wide-end conversion lens for 37mm 30mm camcorders,professional video accessories,sony,vclhge08b,60.0,sony vclhge08b wide-end conversion lens for 37mm 30mm camcorders,,474
amazon_4923,igo ps00291-0001 keyjuice charger for micro mini usb,chargers,igo,ps00291-0001,9.12,igo ps00291-0001 keyjuice charger for micro mini usb,,53
walmart_447,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv accessories,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,,64
walmart_1975,pc treasures pocketpro 11.6 netbook case red,laptop computers,pc treasures,07068,15.88,pc treasures pocketpro 11.6 netbook case red,,632
walmart_2151,polaroid ultraclear screen protector bold 9000,mp3 accessories,polaroid,pscucbb9000,14.99,polaroid ultraclear screen protector bold 9000,,343
amazon_8739,marware eco-vue for ipad,cases sleeves,marware,602956006572,11.99,marware eco-vue for ipad,,178
walmart_281,nextware jellybean case for ipad black,mp3 accessories,nextware,jelpad-bk,29.95,nextware jellybean case for ipad black,,704
amazon_8350,audiovox sirius scdk1 outdoor antenna catv distribution kit,accessories,audiovox,scdk1,33.96,audiovox sirius scdk1 outdoor antenna catv distribution kit,,392
amazon_17665,new-boise 054901p - aspen 30 recycled office paper 3-hole 92 bright 20lb ltr white 5000 ctn - cas054901p,storage presentation materials,boise,,97.19,new-boise 054901p - aspen 30 recycled office paper 3-hole 92 bright 20lb ltr white 5000 ctn - cas054901p,,356
amazon_9223,xantech xvcd100 decora style impedance matching volume control,audio video accessories,xantech,xvcd100,46.38,xantech xvcd100 decora style impedance matching volume control,,105
walmart_2050,cp technologies clearlinks 6.6 premium gold hdmi cable,electronics - general,cp tech,cl-hdmi-pg-6 .6 ft,11.4,cp technologies clearlinks 6.6 premium gold hdmi cable,,594
walmart_2092,night owl zeus-810 16-channel h. 264 dvr kit with 1tb hard drive,electronics - general,night owl,,773.82,night owl zeus-810 16-channel h. 264 dvr kit with 1tb hard drive,,71
amazon_4379,dj tech ivisa50light 50w abs battery portable pa system ipod player 1 mk100 mic,speakers,dj tech,ivisa 50 light,249.0,dj tech ivisa50light 50w abs battery portable pa system ipod player 1 mk100 mic,,822
amazon_2963,iogear 2-port usb 2.0 printer auto sharing switch gub211 black,switches,iogear,gub211,20.37,iogear 2-port usb 2.0 printer auto sharing switch gub211 black,,741
walmart_2030,energizer er-p240 cordless phone battery,computers,energizer,,11.88,energizer er-p240 cordless phone battery,,447
amazon_19800,new-lathem time vis6008 - vis6008 ribbon purple - lthvis6008,impact dot matrix printer ribbons,lanthem,,16.2,new-lathem time vis6008 - vis6008 ribbon purple - lthvis6008,,686
amazon_2861,lacie fastkey 120 gb usb 3.0 solid state drive 130980,computers accessories,lacie,130980,418.59,lacie fastkey 120 gb usb 3.0 solid state drive 130980,,469
amazon_8469,displayport to dvi video adapter converter,,startech,dp2dvi,18.69,displayport to dvi video adapter converter,,365
walmart_1301,vivitar 50-in-1 card reader writer,usb drives,vivitar,viv-rw-50,11.98,vivitar 50-in-1 card reader writer,,735
walmart_692,encore mavis beacon keyboarding kidz,software,encore,20151,19.98,encore mavis beacon keyboarding kidz,,353
amazon_12012,amzer neoprene sleeve 10-inch reversible carry case cover - ebony black sea green amz90805,bags cases,amzer,amz90805,16.88,amzer neoprene sleeve 10-inch reversible carry case cover - ebony black sea green amz90805,,350
walmart_99,canon powershot a3300 is black 16.0 mp digital camera with 5x optical zoom 3.0 lcd 720p video w 50 bonus prints,digital cameras,canon,5035b001aa,156.54,canon powershot a3300 is black 16.0 mp digital camera with 5x optical zoom 3.0 lcd 720p video w 50 bonus prints,,6
amazon_17570,new-wilson jones 36834nbl - basic vinyl round ring binder 1-1 2 capacity dark blue - wlj36834nbl,adapter rings,wilson jones,,14.64,new-wilson jones 36834nbl - basic vinyl round ring binder 1-1 2 capacity dark blue - wlj36834nbl,,732
amazon_18937,d-link dap-1350 wireless n pocket router,routers,d-link,dap-1350,76.38,d-link dap-1350 wireless n pocket router,,791
walmart_1717,tops daily attendance card 8-1 2 x 11 50 forms,stationery & office machinery,,3284,8.86,tops daily attendance card 8-1 2 x 11 50 forms,,142
amazon_19006,new lorex lw1002w 2 wireless camera system obs systems home security,printer ink toner,lorex,,141.99,new lorex lw1002w 2 wireless camera system obs systems home security,,146
walmart_151,neatreceipts portable mobile sheetfed scanner,computers,neatreceipts,00346neat,199.98,neatreceipts portable mobile sheetfed scanner,,311
walmart_1792,cyber acoustics computer stereo silver headset microphone,electronics - general,cyber acoustics,ac401,14.84,cyber acoustics computer stereo silver headset microphone,,789
amazon_19149,new-silver flats lightweight folding headphones - dq3190,headphones,jvc,,24.56,new-silver flats lightweight folding headphones - dq3190,,351
amazon_20070,case logic dcb-304 high fixed zoom camera case black,cases bags,case logic,dcb-304,12.4,case logic dcb-304 high fixed zoom camera case black,,65
walmart_1070,chicago cubs pink iphone 4 hard case,electronics - general,tribeca,fva4424,29.99,chicago cubs pink iphone 4 hard case,,629
amazon_14177,brother tn360 high yield black toner cartridge,laser printer toner,brother,tn360,45.54,brother tn360 high yield black toner cartridge,,162
walmart_1802,hp 58 photo inkjet print cartridge c6658an,printers,hp,c6658an,28.88,hp 58 photo inkjet print cartridge c6658an,,818
amazon_20132,kodak 70554 paper sleeves 500 pack,disc storage wallets,kodak,70554,16.99,kodak 70554 paper sleeves 500 pack,,696
walmart_1766,mace 95db window alarm,garden - general,mace security,80202,5.24,mace 95db window alarm,,765
amazon_16126,panasonic rp-ht21 lightweight headphones with xbs port,headphones,panasonic,rp-ht21,4.95,panasonic rp-ht21 lightweight headphones with xbs port,,838
walmart_529,rubbermaid 6-tier jumbo incline sorter plastic clear,stationery & office machinery,rubbermaid,96600ros,19.94,rubbermaid 6-tier jumbo incline sorter plastic clear,,690
walmart_1287,quartet tack write monthly calendar board black,stationery & office machinery,quartet,ct1711,31.5,quartet tack write monthly calendar board black,,784
amazon_8192,nzxt crafted series atx full tower steel chassis - phantom black,computer cases,nzxt,phantom black,119.99,nzxt crafted series atx full tower steel chassis - phantom black,,654
walmart_925,oki 43502001 type 9 black toner cartridge,printers,oki,4.3502001 e7,98.0,oki 43502001 type 9 black toner cartridge,,682
amazon_7783,optoma bl-fp230c replacement projector lamp bulb with housing - high quality replacement lamp,lamps,shopforbattery,,182.99,optoma bl-fp230c replacement projector lamp bulb with housing - high quality replacement lamp,,7
walmart_544,pny 2gb sd memory card,usb drives,pny,p-sd2gb-fs,6.98,pny 2gb sd memory card,,80
walmart_1529,dell switch by design studio lids fire red 17r,electronics - general,dell,8cmcy,24.0,dell switch by design studio lids fire red 17r,,552
walmart_1791,crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 gray,rugs,crown,te0046gy,124.97,crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 gray,,315
walmart_1944,lexmark pinnacle pro901 wireless-n all-in-one printer scanner copier fax,printers,lexmark,lexmark pro901,199.99,lexmark pinnacle pro901 wireless-n all-in-one printer scanner copier fax,,257
walmart_1609,creative labs sound blaster x-fi go pro sound board,electronics - general,creative labs,sb1290,39.99,creative labs sound blaster x-fi go pro sound board,,622
walmart_917,oxford 5-1 4 capacity box file storage box letter binder board black orange,stationery & office machinery,oxford,40578,35.94,oxford 5-1 4 capacity box file storage box letter binder board black orange,,297
amazon_8544,connectland 1.20-meter stainless steel notebook security lock with key,cleaning repair,syba,cl-nbk65016,6.5,connectland 1.20-meter stainless steel notebook security lock with key,,98
amazon_6690,maxwhite vmax2 plus2 series ezelectric motorized screen - 92 diagonal,projection screens,elite,,379.0,maxwhite vmax2 plus2 series ezelectric motorized screen - 92 diagonal,,715
amazon_1696,verbatim 95079 4.7 gb up to 16x datalifepluswhite inkjet printablehub printable recordable disc dvd-r 50-disc spindle,cd-r discs,verbatim,95079,16.14,verbatim 95079 4.7 gb up to 16x datalifepluswhite inkjet printablehub printable recordable disc dvd-r 50-disc spindle,,355
